mass0,mass0_5,mass1_0,mass1_5,mass2,time_minutes
0.72348541,0.611815691,1.258470297,1.260667205,1.908314228,7.104
0.719536602,0.608607173,1.27312541,1.248479009,1.914462566,7.1055
0.716777444,0.609777689,1.281347275,1.239197373,1.920888543,7.107
0.722802758,0.610318482,1.286146402,1.243556976,1.9192276,7.1085
0.727419615,0.611258268,1.282102942,1.24936974,1.919258833,7.11
0.722127378,0.610859275,1.281282187,1.252534389,1.92154479,7.1115
0.723593414,0.612640142,1.280203104,1.244705915,1.920303941,7.113
0.717967153,0.610164762,1.280997157,1.237775445,1.926671982,7.1145
0.713104963,0.606365085,1.284439564,1.241599083,1.921795845,7.116
0.720930398,0.603259921,1.287843227,1.240862966,1.919340611,7.1175
0.727289677,0.603471398,1.291763425,1.238712072,1.925172806,7.119
0.728099585,0.60895586,1.288876295,1.244983435,1.929151058,7.1205
0.729185879,0.612517536,1.290568471,1.245739102,1.93388474,7.122
0.731687844,0.615802944,1.290329456,1.250557303,1.941143394,7.1235
0.733173132,0.623981535,1.283896208,1.249400973,1.942789555,7.125
0.732555449,0.629999518,1.274375558,1.245712399,1.941625953,7.1265
0.730072618,0.62896359,1.26977694,1.244452238,1.946572065,7.128
0.732528925,0.626879811,1.270435929,1.241719484,1.953688145,7.1295
0.739801526,0.627528667,1.267348528,1.249166727,1.956232429,7.131
0.746509492,0.627862692,1.259701014,1.251653075,1.949540973,7.1325
0.753647625,0.631669641,1.25707221,1.248604178,1.94259119,7.134
0.752143085,0.636344194,1.2544626,1.251768827,1.940181851,7.1355
0.748631716,0.635031939,1.256891251,1.254054785,1.937036633,7.137
0.747158349,0.63017714,1.260495186,1.246264815,1.933987856,7.1385
0.743171096,0.622885227,1.261670709,1.242795944,1.938482404,7.14
0.74178189,0.619277775,1.264920115,1.245320797,1.939831734,7.1415
0.740238965,0.620601952,1.273265123,1.242310643,1.938694835,7.143
0.73338455,0.622325182,1.278264523,1.247464418,1.941084504,7.1445
0.732973635,0.623115897,1.282785892,1.244989991,1.940722346,7.146
0.736665308,0.624382436,1.280157208,1.235384703,1.945352197,7.1475
0.737958372,0.628151,1.278503537,1.230023146,1.943679452,7.149
0.731257796,0.626420498,1.284535885,1.224164486,1.942129731,7.1505
0.728974462,0.6199193,1.290549159,1.225475192,1.946508646,7.152
0.72881341,0.614910722,1.297919035,1.228878856,1.948150277,7.1535
0.736684561,0.611329794,1.301800728,1.238018155,1.944811702,7.155
0.743584692,0.606912374,1.300224304,1.248152018,1.942286849,7.1565
0.729906976,0.603465915,1.30048275,1.25029552,1.94268024,7.158
0.723360062,0.607111871,1.305339575,1.255765438,1.946619987,7.1595
0.721134484,0.605047345,1.307089567,1.26338625,1.946361542,7.161
0.727455318,0.600031435,1.305952668,1.257327199,1.948338628,7.1625
0.732747555,0.600726008,1.304499388,1.258896232,1.950940967,7.164
0.734040737,0.608911991,1.301134348,1.269843578,1.95376277,7.1655
0.733848572,0.610454917,1.298582792,1.279892802,1.950178027,7.167
0.730736136,0.61316824,1.292665958,1.280124307,1.945714474,7.1685
0.730356336,0.612589002,1.292168856,1.281015038,1.950952768,7.17
0.732908666,0.61002934,1.291690826,1.27545321,1.951295614,7.1715
0.733043253,0.610228896,1.288583994,1.269536495,1.951469421,7.173
0.725628734,0.608486414,1.28720808,1.273857474,1.94885993,7.1745
0.724830747,0.606325746,1.279101849,1.275807977,1.949052811,7.176
0.722689331,0.610589385,1.26930356,1.281104207,1.950440884,7.1775
0.712561429,0.614196897,1.267650008,1.277099371,1.947372794,7.179
0.705956876,0.620575428,1.267210603,1.270646811,1.943367839,7.1805
0.698066533,0.626002192,1.267507553,1.269710302,1.942832112,7.182
0.696278334,0.627648592,1.270872593,1.269413471,1.944828391,7.1835
0.704207122,0.628323913,1.277841687,1.269794822,1.950679779,7.185
0.703654408,0.623630166,1.277880311,1.266849756,1.949187994,7.1865
0.700568497,0.622029543,1.27335906,1.264621735,1.9503057,7.188
0.697302341,0.624312878,1.275825977,1.264344096,1.950544715,7.1895
0.695425391,0.622409344,1.274927974,1.260404587,1.954078913,7.191
0.695187449,0.620839894,1.271181464,1.251369119,1.948169589,7.1925
0.696035802,0.620325565,1.268591285,1.246635437,1.944985628,7.194
0.70283258,0.617335796,1.267215252,1.254109144,1.941886187,7.1955
0.706485868,0.61676389,1.260103703,1.26331377,1.933521748,7.197
0.707637072,0.616963387,1.253747582,1.269669652,1.933895826,7.1985
0.706942439,0.617696404,1.250059009,1.269669652,1.937642336,7.2
0.716099381,0.618030429,1.252345085,1.27303493,1.935911417,7.2015
0.71975255,0.615355492,1.255787253,1.283311129,1.939056873,7.203
0.723302424,0.613451958,1.260463119,1.275902629,1.941504717,7.2045
0.729822814,0.608616352,1.261573553,1.274010062,1.942047834,7.206
0.736028373,0.605484724,1.257426143,1.275979877,1.947351456,7.2075
0.734639168,0.602713704,1.257580638,1.265942574,1.949733973,7.209
0.731392264,0.60687393,1.261042118,1.255303979,1.948758602,7.2105
0.735514104,0.611548483,1.263069987,1.247055531,1.940821767,7.212
0.740825534,0.616081178,1.261273861,1.248605132,1.939194798,7.2135
0.739808798,0.618813813,1.266408324,1.249438047,1.938909888,7.215
0.738078296,0.619527578,1.27299583,1.24666667,1.93450439,7.2165
0.73450923,0.621983826,1.276218653,1.242002726,1.925681114,7.218
0.733557522,0.621450305,1.282031417,1.237855554,1.924621224,7.2195
0.736946285,0.62658155,1.286992192,1.231356978,1.927404642,7.221
0.74207747,0.63078022,1.290950894,1.229121566,1.941038728,7.2225
0.746713638,0.632465005,1.29660213,1.234475851,1.951392174,7.224
0.751376212,0.633121133,1.30535996,1.231866241,1.944947004,7.2255
0.753594518,0.632330418,1.309758067,1.241884232,1.93161726,7.227
0.747408152,0.63474822,1.308401465,1.233681679,1.927742839,7.2285
0.741697669,0.631321073,1.308756232,1.224322677,1.9246701,7.23
0.742488384,0.628112555,1.309511781,1.22213316,1.919639349,7.2315
0.742012501,0.629617035,1.306960225,1.217257023,1.913529873,7.233
0.739640474,0.62890321,1.304628253,1.212638974,1.908730745,7.2345
0.744541049,0.63175118,1.297536016,1.217580557,1.909913659,7.236
0.74095279,0.632400036,1.285444379,1.219835281,1.911999464,7.2375
0.732682645,0.628953576,1.278171062,1.215120912,1.910307169,7.239
0.734187126,0.625257254,1.271317601,1.205168128,1.911876202,7.2405
0.740933537,0.620897591,1.270477533,1.196610689,1.912793517,7.242
0.745081902,0.618453264,1.272266269,1.187814116,1.913387418,7.2435
0.74933821,0.61407423,1.268777847,1.177965283,1.920930862,7.245
0.75016737,0.609676123,1.269410372,1.173832655,1.920363784,7.2465
0.744656324,0.608647466,1.268254042,1.173265576,1.916115403,7.248
0.741724253,0.605580866,1.269745827,1.166982174,1.911620617,7.2495
0.744798183,0.601201892,1.266438723,1.155718684,1.906705737,7.251
0.743627787,0.604268551,1.264565468,1.146386266,1.911516666,7.2525
0.743608475,0.60628736,1.268007755,1.133488536,1.917884827,7.254
0.744579494,0.60373503,1.268562913,1.127282381,1.918698311,7.2555
0.748102784,0.607239127,1.270332336,1.118647695,1.917611837,7.257
0.747941732,0.609676123,1.273554921,1.120050311,1.92023325,7.2585
0.750198483,0.608171582,1.279568076,1.122906208,1.930120826,7.26
0.749715269,0.609741092,1.278909087,1.116460919,1.936650634,7.2615
0.744596004,0.606417298,1.27797246,1.110293269,1.933227539,7.263
0.744930029,0.603408337,1.280581951,1.107193828,1.928875208,7.2645
0.748621702,0.601401389,1.285561919,1.110126853,1.927822709,7.266
0.73677063,0.601374865,1.291794896,1.10519278,1.923270226,7.2675
0.726320565,0.603670001,1.283927679,1.10153079,1.918084979,7.269
0.723799407,0.601889133,1.283430457,1.106271863,1.910730004,7.2705
0.72389549,0.602821708,1.29251194,1.117265105,1.901648641,7.272
0.72576052,0.606647909,1.290361047,1.126824498,1.902266502,7.2735
0.730319798,0.607380986,1.283688784,1.130047083,1.911058068,7.275
0.734460831,0.608037114,1.278909087,1.132695317,1.912253022,7.2765
0.730235577,0.612319946,1.282474518,1.133231044,1.913228273,7.278
0.72337383,0.611721456,1.282397389,1.138327003,1.908675551,7.2795
0.714493334,0.609084964,1.278716087,1.146032333,1.907688379,7.281
0.71183759,0.608666718,1.28124845,1.148060083,1.911092043,7.2825
0.712017894,0.606828213,1.28065455,1.15341413,1.908509135,7.284
0.712616384,0.605181813,1.275759101,1.154543996,1.899731994,7.2855
0.707961082,0.605439007,1.269209981,1.15447855,1.886853695,7.287
0.698849916,0.606152773,1.266943336,1.16343677,1.88679564,7.2885
0.698792219,0.609894812,1.267583132,1.168112636,1.891594648,7.29
0.699640632,0.612389505,1.268261313,1.165580273,1.899176836,7.2915
0.695749402,0.615110219,1.263443112,1.159243584,1.902017951,7.293
0.697016001,0.620859146,1.261376858,1.160735369,1.91068399,7.2945
0.704288602,0.624267101,1.266518593,1.165553689,1.92407167,7.296
0.707593203,0.626742601,1.263631582,1.159636974,1.933184266,7.2975
0.70248121,0.630169749,1.259730577,1.159236312,1.940812349,7.299
0.702024519,0.634034395,1.263658166,1.151827812,1.94516468,7.3005
0.702281713,0.634644866,1.263781428,1.148223639,1.950873733,7.302
0.70113045,0.628734827,1.262470722,1.141809821,1.956254601,7.3035
0.69678992,0.626670301,1.263129711,1.139917254,1.961673856,7.305
0.695876598,0.624850988,1.259706616,1.135654092,1.969468474,7.3065
0.698371291,0.625326872,1.259371161,1.127586603,1.977081895,7.308
0.701457143,0.627602816,1.254972935,1.121650577,1.974202156,7.3095
0.697231948,0.635010004,1.255134702,1.115494967,1.97433722,7.311
0.692807257,0.639074087,1.258442044,1.116211891,1.978218913,7.3125
0.699024737,0.644070804,1.266547918,1.122483373,1.979872584,7.314
0.703100801,0.641016006,1.27196753,1.119395852,1.977598548,7.3155
0.708431482,0.637884438,1.277128577,1.11292398,1.975363016,7.317
0.712418795,0.635524273,1.280797839,1.107905507,1.971739769,7.3185
0.716824293,0.635517001,1.284505725,1.109539628,1.970668077,7.32
0.720155358,0.632128239,1.282755733,1.113640904,1.967452765,7.3215
0.720631242,0.629080772,1.285526991,1.115132809,1.967853546,7.323
0.720193744,0.634572566,1.286844969,1.118698239,1.977444053,7.3245
0.72391659,0.632488787,1.283422112,1.117923379,1.975821853,7.326
0.723536849,0.628996611,1.27974081,1.115972877,1.960874915,7.3275
0.720796883,0.628463089,1.285877109,1.119441867,1.960114121,7.329
0.718475163,0.633298635,1.286736608,1.125377893,1.956637859,7.3305
0.724339426,0.634860814,1.28098166,1.130357981,1.955416203,7.332
0.729386449,0.633310556,1.279489875,1.133846045,1.952471375,7.3335
0.732215166,0.631825328,1.27656424,1.137314916,1.948396564,7.335
0.728396177,0.627054691,1.275808573,1.138355494,1.956352949,7.3365
0.734943151,0.625987649,1.272921562,1.14294219,1.955609322,7.338
0.741252124,0.624103308,1.265913725,1.139345407,1.956183791,7.3395
0.737072706,0.621858478,1.26153481,1.138971329,1.956183791,7.341
0.743439317,0.622572303,1.262671828,1.144074559,1.961989284,7.3425
0.749921262,0.621144712,1.260941029,1.150573134,1.964791775,7.344
0.755528331,0.621067822,1.263569832,1.154700994,1.972528458,7.3455
0.749115944,0.621981144,1.26096034,1.158370376,1.976945996,7.347
0.746948004,0.621370733,1.260702133,1.157040358,1.983487844,7.3485
0.740742385,0.621704757,1.256161332,1.154916048,1.982246757,7.35
0.738504887,0.615975022,1.254688859,1.153366327,1.980774283,7.3515
0.740723193,0.615917385,1.258474112,1.151835918,1.975478172,7.353
0.738896549,0.613242447,1.255845189,1.159683824,1.97979176,7.3545
0.734318137,0.610644341,1.251084805,1.158133984,1.983395815,7.356
0.72647351,0.608046293,1.251763105,1.1520437,1.983815789,7.3575
0.721741319,0.605114162,1.256006956,1.15997839,1.988556981,7.359
0.72039783,0.606246233,1.252842307,1.159879565,1.990500093,7.3605
0.726983249,0.606722116,1.249257445,1.157431841,1.990789533,7.362
0.73201102,0.610490561,1.248204947,1.149946213,1.987663507,7.3635
0.729367197,0.606710136,1.255574942,1.149668574,1.988626957,7.365
0.72932142,0.604633689,1.263900757,1.147918463,1.985681653,7.3665
0.730902791,0.600949347,1.265774012,1.145451307,1.987354636,7.368
0.729056954,0.600170553,1.260400653,1.138902307,1.978700757,7.3695
0.726677597,0.602826297,1.255084991,1.141033888,1.978307247,7.371
0.719481826,0.605643094,1.254807472,1.141292095,1.981155753,7.3725
0.72063309,0.604138613,1.258573174,1.146692276,1.980716348,7.374
0.723346472,0.604518414,1.262300491,1.148307204,1.977790713,7.3755
0.727783084,0.606248915,1.262901545,1.159003496,1.978754044,7.377
0.727126956,0.60785681,1.259995222,1.159662604,1.978877187,7.3785
0.722671151,0.606924295,1.261390448,1.15558064,1.977566481,7.38
0.725288451,0.607503533,1.261074305,1.161516547,1.971391439,7.3815
0.725468755,0.608462632,1.25978291,1.163887143,1.968400478,7.383
0.737377405,0.612603605,1.264026642,1.15596211,1.969460368,7.3845
0.742849946,0.613125205,1.265240788,1.150045276,1.962232828,7.386
0.746580124,0.615704119,1.274006128,1.153152108,1.957861304,7.3875
0.741191745,0.620340228,1.279664397,1.165540814,1.959514856,7.389
0.740742385,0.62245512,1.284683108,1.167174935,1.962355971,7.3905
0.738504887,0.622885227,1.278928161,1.164307117,1.964557528,7.392
0.734202802,0.624151826,1.270266891,1.16096139,1.973534942,7.3935
0.730023384,0.623123169,1.269310951,1.158093572,1.982589722,7.395
0.730088353,0.623817801,1.271519661,1.159747243,1.992600441,7.3965
0.725889683,0.619619131,1.271978378,1.153953671,1.994389057,7.398
0.725375354,0.613870144,1.262102723,1.154832363,1.986452103,7.3995
0.730828643,0.612964153,1.255295396,1.153379202,1.984921575,7.401
0.736604095,0.611774504,1.253306389,1.159993529,1.982893825,7.4025
0.732090592,0.608385742,1.257569551,1.154658675,1.976441383,7.404
0.72495985,0.608777404,1.264002681,1.154600739,1.97188139,7.4055
0.719771028,0.61174798,1.265139818,1.152114272,1.968574405,7.407
0.72045368,0.618241787,1.267471671,1.145584583,1.969233274,7.4085
0.728819847,0.623269618,1.267911077,1.149531484,1.966650367,7.41
0.728305578,0.623231173,1.259450078,1.150151968,1.964977503,7.4115
0.728305578,0.624735713,1.250950456,1.153220177,1.967541099,7.413
0.727810442,0.622889817,1.241830587,1.156508088,1.96833539,7.4145
0.729713976,0.615636468,1.241113663,1.157386661,1.966211081,7.416
0.732799888,0.607457757,1.237910271,1.16354239,1.964861631,7.4175
0.734112144,0.600269377,1.241198182,1.166552663,1.964437008,7.419
0.736936212,0.595395327,1.246972322,1.166991949,1.962035179,7.4205
0.742178142,0.598308206,1.247011065,1.166456103,1.95395565,7.422
0.735181928,0.601877272,1.245577097,1.168109775,1.948620915,7.4235
0.73774153,0.608493745,1.249238968,1.173328757,1.947891951,7.425
0.744841218,0.613483071,1.250788689,1.173567772,1.948693514,7.4265
0.742127836,0.611315131,1.25090456,1.176674604,1.948539019,7.428
0.743355989,0.606491446,1.247455001,1.17980063,1.948358059,7.4295
0.755425751,0.603847623,1.237514257,1.186233878,1.949028969,7.431
0.765193045,0.603648067,1.228031993,1.184005857,1.954498887,7.4325
0.770639062,0.603256464,1.223109961,1.180066228,1.957567096,7.434
0.770497203,0.601513982,1.227068782,1.179950476,1.957852125,7.4355
0.769629657,0.600266695,1.229335427,1.182540536,1.955604792,7.437
0.770086348,0.592698455,1.234986544,1.186048031,1.955442905,7.4385
0.768497646,0.586300671,1.238008738,1.186926961,1.957362056,7.44
0.766490757,0.583349347,1.239319444,1.184718013,1.956509948,7.4415
0.765397191,0.585947394,1.231729865,1.171477437,1.957485318,7.443
0.770355403,0.586899161,1.224398613,1.169469237,1.95952034,7.4445
0.776553631,0.591001749,1.216369748,1.171006918,1.957724333,7.446
0.774880767,0.596017599,1.217622519,1.172984004,1.956005454,7.4475
0.775825202,0.59992075,1.219592214,1.174244165,1.96165657,7.449
0.783258915,0.599329531,1.219630837,1.170504928,1.959054351,7.4505
0.778339088,0.598957062,1.220806599,1.164117694,1.95250535,7.452
0.777207077,0.596385479,1.223913312,1.160100937,1.951858282,7.4535
0.77835834,0.59744066,1.22966814,1.157556653,1.953419924,7.455
0.7732656,0.603884161,1.239266157,1.155748725,1.953905225,7.4565
0.764089406,0.606463015,1.247869492,1.154935241,1.956761003,7.458
0.7588045,0.605081141,1.255975723,1.155154824,1.95517993,7.4595
0.757364988,0.604862452,1.252888203,1.161588073,1.952520013,7.461
0.756766498,0.60117805,1.250976324,1.163261056,1.951513529,7.4625
0.758033037,0.594799519,1.250001073,1.157028198,1.953691006,7.464
0.753615677,0.597313404,1.247630596,1.15395987,1.962907314,7.4655
0.749378502,0.600521922,1.248127937,1.152545333,1.967621922,7.467
0.75055635,0.602709115,1.251951575,1.151866913,1.971237898,7.4685
0.748241901,0.604973197,1.252907515,1.152641892,1.971257091,7.47
0.738705218,0.606677175,1.25864315,1.150425792,1.963378072,7.4715
0.736782551,0.613036454,1.268402934,1.154203534,1.963293672,7.473
0.737638175,0.61773026,1.26768589,1.15388,1.963351369,7.4745
0.733002067,0.61937654,1.266174793,1.149971843,1.95941186,7.476
0.73363173,0.614637077,1.270618916,1.150862336,1.964346051,7.4775
0.733831167,0.610116243,1.2729702,1.154640198,1.970610023,7.479
0.731117785,0.610193133,1.276574254,1.162939429,1.968620896,7.4805
0.723124027,0.610346913,1.274442673,1.160981536,1.963351369,7.482
0.725534558,0.611214459,1.272472858,1.158565044,1.964481115,7.4835
0.732093334,0.610082388,1.272253275,1.159455776,1.965926886,7.485
0.735635877,0.608017862,1.266995549,1.16584301,1.971054077,7.4865
0.739512444,0.604912758,1.273390174,1.167431355,1.981561899,7.488
0.743672669,0.607768059,1.276219487,1.167346835,1.988169074,7.4895
0.735279918,0.613927841,1.277375698,1.165731907,1.987884045,7.491
0.732064068,0.615393877,1.274966598,1.162644386,1.977673054,7.4925
0.730494618,0.615290523,1.271123528,1.165990114,1.97022593,7.494
0.72504127,0.613160968,1.267519474,1.164775968,1.972893357,7.4955
0.735445499,0.614220738,1.267758489,1.168140888,1.974681973,7.497
0.739509702,0.612317204,1.268456221,1.172384739,1.982954502,7.4985
0.739156485,0.607642651,1.266983509,1.17335999,1.986235142,7.5
0.742307305,0.601540506,1.267261267,1.173101664,1.988320708,7.5015
0.741386652,0.597894549,1.269489288,1.17335999,1.991523981,7.503
0.731374085,0.597418666,1.262874842,1.172365308,1.990290523,7.5045
0.73253727,0.599456728,1.257455587,1.177326202,1.990348458,7.506
0.730729878,0.600511909,1.25777173,1.174180746,1.993035078,7.5075
