t,Mass0,Mass0_5,Mass1_0,Mass1_5,Mass2_0,Minutes
5725,-0.01182266,0.498522192,0.980541885,1.516009927,1.999261141,8.586
5726,-0.012315271,0.499014795,0.979310393,1.515270948,1.998768568,8.5875
5727,-0.011576355,0.499014795,0.979064047,1.515270948,1.998522282,8.589
5728,-0.010837439,0.499261111,0.978817761,1.514532089,1.997783303,8.5905
5729,-0.010591133,0.5,0.978325129,1.514039397,1.99729073,8.592
5730,-0.009852218,0.501231551,0.978571475,1.513054252,1.996798038,8.5935
5731,-0.010344828,0.50197047,0.978571475,1.513300538,1.996059179,8.595
5732,-0.010098523,0.502216756,0.978325129,1.513793111,1.996305466,8.5965
5733,-0.009359607,0.501724124,0.978325129,1.514778376,1.996305466,8.598
5734,-0.009605912,0.50197047,0.978078842,1.515517235,1.996305466,8.5995
5735,-0.009852218,0.50197047,0.977832556,1.515270948,1.996059179,8.601
5736,-0.010591133,0.50197047,0.978571475,1.514285803,1.996059179,8.6025
5737,-0.011330049,0.50197047,0.979310393,1.514285803,1.995812893,8.604
5738,-0.011083744,0.50197047,0.97955668,1.513793111,1.996305466,8.6055
5739,-0.011083744,0.502463043,0.97955668,1.513300538,1.995812893,8.607
5740,-0.011083744,0.502709389,0.97955668,1.512561679,1.995073915,8.6085
5741,-0.010837439,0.501724124,0.97955668,1.511822701,1.994581342,8.61
5742,-0.010591133,0.501477838,0.978817761,1.512315273,1.994827628,8.6115
5743,-0.010098523,0.499753714,0.97758621,1.512068987,1.994335055,8.613
5744,-0.010344828,0.498522192,0.977832556,1.511822701,1.994088769,8.6145
5745,-0.011576355,0.49802956,0.978078842,1.510591149,1.993842483,8.616
5746,-0.012315271,0.49802956,0.978078842,1.510591149,1.993103504,8.6175
5747,-0.012561576,0.496551752,0.978571475,1.511330128,1.992857218,8.619
5748,-0.013546798,0.496305436,0.978571475,1.512561679,1.993596077,8.6205
5749,-0.013793103,0.496798038,0.978571475,1.513546824,1.994827628,8.622
5750,-0.014039409,0.495812833,0.979310393,1.513793111,1.995812893,8.6235
5751,-0.01453202,0.49605912,0.97955668,1.512807965,1.995812893,8.625
5752,-0.01453202,0.496551752,0.979310393,1.512315273,1.995566607,8.6265
5753,-0.013546798,0.496551752,0.979064047,1.512315273,1.996059179,8.628
5754,-0.012561576,0.497044355,0.980049312,1.512315273,1.996798038,8.6295
5755,-0.011576355,0.497783273,0.980788231,1.511576414,1.997044444,8.631
5756,-0.01182266,0.498522192,0.980788231,1.511822701,1.997044444,8.6325
5757,-0.012068965,0.498522192,0.980788231,1.510837436,1.99729073,8.634
5758,-0.011576355,0.499753714,0.981034517,1.510591149,1.99729073,8.6355
5759,-0.011576355,0.50197047,0.980788231,1.511083841,1.99729073,8.637
5760,-0.01182266,0.501724124,0.982512355,1.511083841,1.996551752,8.6385
5761,-0.011576355,0.502955675,0.983743846,1.511330128,1.996798038,8.64
5762,-0.010837439,0.503448308,0.984482765,1.511822701,1.996551752,8.6415
5763,-0.011083744,0.503694594,0.983990192,1.512807965,1.99802959,8.643
5764,-0.01182266,0.503201962,0.983251274,1.514039397,1.998768568,8.6445
5765,-0.011576355,0.504433513,0.982512355,1.514532089,1.998522282,8.646
5766,-0.011576355,0.504187226,0.982266068,1.513793111,1.997783303,8.6475
5767,-0.01182266,0.503201962,0.981773436,1.512315273,1.996798038,8.649
5768,-0.01182266,0.503201962,0.981773436,1.511576414,1.995812893,8.6505
5769,-0.01182266,0.502463043,0.982266068,1.513300538,1.996305466,8.652
5770,-0.011576355,0.502709389,0.98349756,1.513793111,1.996305466,8.6535
5771,-0.011576355,0.504187226,0.984482765,1.513054252,1.997044444,8.655
5772,-0.012068965,0.504926145,0.983743846,1.513300538,1.996551752,8.6565
5773,-0.012561576,0.504679799,0.983990192,1.514039397,1.995812893,8.658
5774,-0.01182266,0.503448308,0.984729111,1.513793111,1.994827628,8.6595
5775,-0.010344828,0.503201962,0.985221684,1.514778376,1.994827628,8.661
5776,-0.009852218,0.50197047,0.985714316,1.51576364,1.995320201,8.6625
5777,-0.009852218,0.501231551,0.985960603,1.5165025,1.995566607,8.664
5778,-0.010591133,0.500246346,0.985221684,1.5165025,1.996305466,8.6655
5779,-0.011330049,0.5,0.983990192,1.516256213,1.996059179,8.667
5780,-0.01182266,0.500492632,0.983990192,1.517487764,1.996798038,8.6685
5781,-0.010591133,0.500985265,0.984975398,1.517980337,1.996305466,8.67
5782,-0.009359607,0.501231551,0.986453235,1.516995072,1.996798038,8.6715
5783,-0.009359607,0.500246346,0.986453235,1.5165025,1.99802959,8.673
5784,-0.009852218,0.500738919,0.986206949,1.516256213,1.998768568,8.6745
5785,-0.009852218,0.500492632,0.985960603,1.516256213,1.999507427,8.676
5786,-0.009852218,0.500985265,0.984975398,1.5165025,1.999753714,8.6775
5787,-0.010344828,0.500246346,0.983743846,1.515517235,1.999753714,8.679
5788,-0.010591133,0.499507397,0.982512355,1.514778376,2.000246286,8.6805
5789,-0.010344828,0.498522192,0.982266068,1.514778376,2,8.682
5790,-0.010591133,0.497783273,0.983251274,1.515517235,1.999507427,8.6835
5791,-0.010837439,0.496551752,0.983004928,1.51576364,1.999261141,8.685
5792,-0.011576355,0.496798038,0.982019722,1.516009927,1.999261141,8.6865
5793,-0.012315271,0.496798038,0.98152715,1.515270948,1.999014854,8.688
5794,-0.012561576,0.497044355,0.981280804,1.514532089,1.999014854,8.6895
5795,-0.012561576,0.497783273,0.981280804,1.513546824,1.99802959,8.691
5796,-0.012068965,0.499261111,0.980788231,1.513793111,1.99729073,8.6925
5797,-0.011576355,0.498522192,0.98152715,1.514039397,1.998275876,8.694
5798,-0.01182266,0.497783273,0.982019722,1.513054252,1.99802959,8.6955
5799,-0.012068965,0.49802956,0.982266068,1.512561679,1.997537017,8.697
5800,-0.012561576,0.497783273,0.982019722,1.513300538,1.996059179,8.6985
5801,-0.012561576,0.497536957,0.983004928,1.513793111,1.996059179,8.7
5802,-0.012561576,0.49802956,0.983990192,1.514532089,1.995812893,8.7015
5803,-0.012561576,0.499753714,0.984482765,1.514285803,1.994827628,8.703
5804,-0.012807882,0.5,0.985960603,1.514285803,1.995073915,8.7045
5805,-0.012807882,0.500246346,0.986699522,1.514532089,1.995073915,8.706
5806,-0.012561576,0.501724124,0.987684786,1.51576364,1.995073915,8.7075
5807,-0.012807882,0.502216756,0.987931073,1.516256213,1.995320201,8.709
5808,-0.012315271,0.502709389,0.986699522,1.515517235,1.995812893,8.7105
5809,-0.01182266,0.502463043,0.985714316,1.515024662,1.995320201,8.712
5810,-0.011576355,0.50197047,0.986206949,1.515517235,1.996059179,8.7135
5811,-0.010837439,0.501724124,0.986206949,1.516256213,1.995812893,8.715
5812,-0.011330049,0.501724124,0.986453235,1.517241478,1.995812893,8.7165
5813,-0.012068965,0.501724124,0.98743844,1.517241478,1.996551752,8.718
5814,-0.012068965,0.501724124,0.988423645,1.517487764,1.997537017,8.7195
5815,-0.012068965,0.503201962,0.988669991,1.517734051,1.99729073,8.721
5816,-0.012068965,0.50394088,0.987931073,1.518719316,1.996798038,8.7225
5817,-0.012315271,0.504187226,0.987192154,1.518719316,1.996798038,8.724
5818,-0.012807882,0.505418718,0.98743844,1.518965602,1.99729073,8.7255
5819,-0.013054187,0.506896555,0.987931073,1.518965602,1.997044444,8.727
5820,-0.012807882,0.505418718,0.987931073,1.519458175,1.995812893,8.7285
5821,-0.012807882,0.50394088,0.987684786,1.519950747,1.995566607,8.73
5822,-0.013300493,0.503694594,0.986453235,1.520443439,1.994581342,8.7315
5823,-0.013793103,0.504187226,0.986206949,1.520197034,1.994088769,8.733
5824,-0.014039409,0.504187226,0.985221684,1.519704461,1.993842483,8.7345
5825,-0.01453202,0.504926145,0.984729111,1.519458175,1.993103504,8.736
5826,-0.015517242,0.504433513,0.984975398,1.519950747,1.992364645,8.7375
5827,-0.016502464,0.504926145,0.98546803,1.520936012,1.992364645,8.739
5828,-0.016995074,0.505665064,0.986206949,1.520443439,1.992857218,8.7405
5829,-0.016995074,0.506403983,0.98743844,1.519704461,1.994088769,8.742
5830,-0.016256157,0.50591135,0.988669991,1.519211888,1.994827628,8.7435
5831,-0.016256157,0.504679799,0.98743844,1.519211888,1.994581342,8.745
5832,-0.015763547,0.504433513,0.986206949,1.519211888,1.994581342,8.7465
5833,-0.016502464,0.504187226,0.985221684,1.519458175,1.995812893,8.748
5834,-0.017241379,0.503201962,0.984975398,1.519704461,1.995812893,8.7495
5835,-0.018472906,0.50197047,0.985221684,1.519704461,1.996305466,8.751
5836,-0.018719213,0.501477838,0.983990192,1.518965602,1.995566607,8.7525
5837,-0.017980296,0.5,0.98349756,1.517980337,1.995320201,8.754
5838,-0.017487686,0.500246346,0.983990192,1.516995072,1.996305466,8.7555
5839,-0.017980296,0.500246346,0.984482765,1.516748786,1.997044444,8.757
5840,-0.016748769,0.501477838,0.984975398,1.516995072,1.99729073,8.7585
5841,-0.016256157,0.501231551,0.98546803,1.518226624,1.99802959,8.76
5842,-0.016995074,0.5,0.986453235,1.51847291,1.998768568,8.7615
5843,-0.017241379,0.498522192,0.98743844,1.51847291,1.999507427,8.763
5844,-0.017241379,0.498768479,0.987684786,1.517980337,1.999261141,8.7645
5845,-0.017487686,0.499261111,0.986945868,1.517487764,1.999753714,8.766
5846,-0.017733991,0.499507397,0.985221684,1.517487764,2,8.7675
5847,-0.018472906,0.499753714,0.984236479,1.517734051,1.998768568,8.769
5848,-0.018226601,0.500985265,0.983743846,1.517487764,1.99729073,8.7705
5849,-0.018472906,0.50197047,0.984729111,1.517734051,1.997044444,8.772
5850,-0.019211823,0.501724124,0.986206949,1.517487764,1.996551752,8.7735
5851,-0.019211823,0.500985265,0.987192154,1.516256213,1.996059179,8.775
5852,-0.018719213,0.500738919,0.986945868,1.515024662,1.996551752,8.7765
5853,-0.018472906,0.500985265,0.986945868,1.514778376,1.99729073,8.778
5854,-0.018472906,0.500738919,0.987192154,1.514778376,1.998275876,8.7795
5855,-0.020197045,0.501231551,0.98743844,1.514778376,1.999261141,8.781
5856,-0.021428572,0.500492632,0.986699522,1.514778376,1.999753714,8.7825
5857,-0.02044335,0.501231551,0.986699522,1.51576364,1.999261141,8.784
5858,-0.020689655,0.500492632,0.986206949,1.51576364,1.999261141,8.7855
5859,-0.02044335,0.500246346,0.98546803,1.515024662,1.999507427,8.787
5860,-0.019458128,0.500738919,0.984482765,1.515024662,1.999014854,8.7885
5861,-0.018719213,0.502709389,0.984729111,1.515517235,1.998768568,8.79
5862,-0.017980296,0.502955675,0.985221684,1.516995072,1.999507427,8.7915
5863,-0.017733991,0.50197047,0.986206949,1.517487764,1.999261141,8.793
5864,-0.017980296,0.502216756,0.987192154,1.517980337,1.99802959,8.7945
5865,-0.018719213,0.501231551,0.987192154,1.519211888,1.998275876,8.796
5866,-0.01995074,0.499753714,0.987192154,1.519704461,2.000492573,8.7975
5867,-0.020689655,0.498768479,0.986699522,1.520197034,2,8.799
5868,-0.021182267,0.498768479,0.986699522,1.520936012,2.000246286,8.8005
5869,-0.02044335,0.499507397,0.98743844,1.522167563,2,8.802
5870,-0.019458128,0.5,0.988423645,1.522906423,2.000738859,8.8035
5871,-0.019211823,0.500492632,0.988916278,1.523891687,2,8.805
5872,-0.018719213,0.500985265,0.989655197,1.52438426,1.999014854,8.8065
5873,-0.017241379,0.500985265,0.98940891,1.525615811,1.996551752,8.808
5874,-0.016009852,0.501724124,0.988916278,1.527093649,1.995073915,8.8095
5875,-0.016256157,0.501724124,0.987931073,1.526847363,1.995073915,8.811
5876,-0.016009852,0.502216756,0.987931073,1.526354671,1.994581342,8.8125
5877,-0.015517242,0.503201962,0.988423645,1.526108384,1.994088769,8.814
5878,-0.016009852,0.502955675,0.988423645,1.526108384,1.995073915,8.8155
5879,-0.016009852,0.501477838,0.988423645,1.524630547,1.995812893,8.817
5880,-0.015763547,0.500246346,0.988177359,1.523645401,1.996059179,8.8185
5881,-0.015517242,0.501477838,0.987931073,1.523891687,1.996798038,8.82
5882,-0.015270936,0.501724124,0.987684786,1.524630547,1.997783303,8.8215
5883,-0.015024631,0.50197047,0.988177359,1.524137974,1.998275876,8.823
5884,-0.014285714,0.501724124,0.988423645,1.524137974,1.996305466,8.8245
5885,-0.013054187,0.501477838,0.987931073,1.523891687,1.997044444,8.826
5886,-0.012068965,0.500738919,0.98743844,1.523152709,1.99729073,8.8275
5887,-0.011576355,0.499507397,0.986453235,1.523399115,1.99802959,8.829
5888,-0.01182266,0.500246346,0.98546803,1.523152709,1.99729073,8.8305
5889,-0.011083744,0.5,0.984975398,1.52241385,1.997537017,8.832
5890,-0.010591133,0.499014795,0.984729111,1.522660136,1.998275876,8.8335
5891,-0.011330049,0.498275876,0.985221684,1.521428585,1.998275876,8.835
5892,-0.012315271,0.497290641,0.985714316,1.520443439,1.999261141,8.8365
5893,-0.012561576,0.497290641,0.985960603,1.520689726,2.000246286,8.838
5894,-0.013300493,0.497290641,0.986699522,1.521674871,2.001477957,8.8395
5895,-0.012807882,0.497044355,0.986453235,1.521921277,2.002709389,8.841
5896,-0.01182266,0.496551752,0.986945868,1.521428585,2.002955675,8.8425
5897,-0.011330049,0.497290641,0.987192154,1.521674871,2.002709389,8.844
5898,-0.011330049,0.497536957,0.986453235,1.52241385,2.001724243,8.8455
5899,-0.011330049,0.497536957,0.985960603,1.521921277,2.000738859,8.847
5900,-0.011330049,0.497783273,0.986453235,1.520936012,2,8.8485
5901,-0.010591133,0.498522192,0.985960603,1.520197034,1.998768568,8.85
5902,-0.009852218,0.5,0.985221684,1.519211888,1.998522282,8.8515
5903,-0.009605912,0.501724124,0.98546803,1.518226624,1.998275876,8.853
5904,-0.009852218,0.502463043,0.985714316,1.516748786,1.997537017,8.8545
5905,-0.010344828,0.50394088,0.986206949,1.515517235,1.997537017,8.856
5906,-0.010098523,0.504187226,0.986206949,1.515024662,1.998275876,8.8575
5907,-0.010591133,0.505665064,0.985714316,1.514039397,1.999507427,8.859
5908,-0.010344828,0.506650269,0.98546803,1.512561679,2.000492573,8.8605
5909,-0.010098523,0.506650269,0.98546803,1.511822701,2.002463102,8.862
5910,-0.009852218,0.507635474,0.985714316,1.511822701,2.002216816,8.8635
5911,-0.009359607,0.507635474,0.986453235,1.511822701,2.000985384,8.865
5912,-0.009113301,0.507142901,0.985714316,1.512315273,1.999507427,8.8665
5913,-0.009113301,0.507142901,0.985221684,1.512561679,1.998275876,8.868
5914,-0.008866996,0.508374393,0.985221684,1.512561679,1.997783303,8.8695
5915,-0.009359607,0.509605944,0.984729111,1.511822701,1.997537017,8.871
5916,-0.009605912,0.510837436,0.98546803,1.510591149,1.998768568,8.8725
5917,-0.009359607,0.510837436,0.984975398,1.50985229,1.999507427,8.874
5918,-0.009359607,0.510344863,0.983990192,1.509606004,2,8.8755
5919,-0.009605912,0.510591149,0.983990192,1.509359598,2.000492573,8.877
5920,-0.009605912,0.509113312,0.984236479,1.50985229,2.001477957,8.8785
5921,-0.009359607,0.507389188,0.983743846,1.510344863,2.00197053,8.88
5922,-0.009359607,0.506896555,0.983990192,1.510837436,2.000985384,8.8815
5923,-0.009113301,0.505418718,0.983990192,1.511822701,1.999507427,8.883
5924,-0.009359607,0.503694594,0.984482765,1.512561679,1.999261141,8.8845
5925,-0.010098523,0.50197047,0.984975398,1.512315273,1.998768568,8.886
5926,-0.011330049,0.500246346,0.984729111,1.512807965,1.999261141,8.8875
5927,-0.01182266,0.500246346,0.984236479,1.514039397,1.998275876,8.889
5928,-0.01182266,0.5,0.983004928,1.514778376,1.998768568,8.8905
5929,-0.012561576,0.499507397,0.983251274,1.514285803,1.999753714,8.892
5930,-0.013546798,0.499753714,0.983990192,1.512807965,1.999261141,8.8935
5931,-0.014778325,0.499014795,0.984729111,1.511822701,1.999014854,8.895
5932,-0.015024631,0.49802956,0.984975398,1.512315273,1.999014854,8.8965
5933,-0.01453202,0.496305436,0.985221684,1.512315273,1.998768568,8.898
5934,-0.01453202,0.496551752,0.984975398,1.513300538,1.99802959,8.8995
5935,-0.014039409,0.496551752,0.984975398,1.514285803,1.99802959,8.901
5936,-0.013546798,0.495566517,0.984975398,1.515024662,1.997537017,8.9025
5937,-0.012807882,0.495073915,0.984729111,1.5165025,1.998522282,8.904
5938,-0.012561576,0.49605912,0.984975398,1.517241478,1.998275876,8.9055
5939,-0.012561576,0.496798038,0.984975398,1.517980337,1.998275876,8.907
5940,-0.013054187,0.497290641,0.983990192,1.51847291,1.999753714,8.9085
5941,-0.013546798,0.496551752,0.983990192,1.519211888,2.001477957,8.91
5942,-0.013300493,0.497044355,0.984729111,1.519211888,2.001724243,8.9115
5943,-0.012807882,0.496798038,0.984729111,1.520197034,2.001477957,8.913
5944,-0.012068965,0.497044355,0.984482765,1.519704461,2.000492573,8.9145
5945,-0.01182266,0.497290641,0.983990192,1.519211888,2.000738859,8.916
5946,-0.01182266,0.496798038,0.983990192,1.517734051,2,8.9175
5947,-0.010591133,0.495812833,0.982758641,1.517241478,2.000492573,8.919
5948,-0.010098523,0.494581282,0.981034517,1.517487764,2.000738859,8.9205
5949,-0.009605912,0.494334996,0.980049312,1.518226624,2.000492573,8.922
5950,-0.009359607,0.493842393,0.97955668,1.519211888,1.999261141,8.9235
5951,-0.009359607,0.493596077,0.97955668,1.520443439,1.998768568,8.925
5952,-0.008866996,0.492364556,0.980049312,1.519950747,1.998522282,8.9265
5953,-0.008866996,0.491379321,0.980295599,1.51847291,1.998275876,8.928
5954,-0.009359607,0.492364556,0.980541885,1.518965602,1.998275876,8.9295
5955,-0.010098523,0.491133034,0.981280804,1.517980337,1.998275876,8.931
5956,-0.010098523,0.490147799,0.981773436,1.518719316,1.998275876,8.9325
5957,-0.010344828,0.48940888,0.981773436,1.518965602,1.99729073,8.934
5958,-0.010591133,0.48940888,0.981773436,1.519704461,1.995812893,8.9355
5959,-0.010344828,0.490394115,0.98152715,1.519458175,1.995320201,8.937
5960,-0.009359607,0.490147799,0.981034517,1.520443439,1.995073915,8.9385
5961,-0.00862069,0.490394115,0.981034517,1.520689726,1.995566607,8.94
5962,-0.008128079,0.490886718,0.981773436,1.52241385,1.996551752,8.9415
5963,-0.007881774,0.491133034,0.982019722,1.522660136,1.996305466,8.943
5964,-0.008128079,0.490394115,0.981773436,1.522660136,1.996305466,8.9445
5965,-0.008128079,0.490640402,0.982019722,1.523645401,1.996059179,8.946
5966,-0.007881774,0.491379321,0.982758641,1.523891687,1.996551752,8.9475
5967,-0.008374385,0.492610842,0.982758641,1.523152709,1.998522282,8.949
5968,-0.008866996,0.492610842,0.983004928,1.522167563,1.999014854,8.9505
5969,-0.009605912,0.492857158,0.982266068,1.521428585,1.999507427,8.952
5970,-0.010591133,0.492364556,0.98152715,1.520936012,2,8.9535
5971,-0.010837439,0.493103474,0.98152715,1.521182299,2.000246286,8.955
5972,-0.010591133,0.491871923,0.982019722,1.519950747,2.000985384,8.9565
5973,-0.010591133,0.492118239,0.981280804,1.520689726,2.000492573,8.958
5974,-0.01182266,0.492610842,0.980788231,1.519950747,2.000738859,8.9595
5975,-0.012315271,0.493103474,0.980788231,1.519458175,2.001477957,8.961
5976,-0.011330049,0.492610842,0.980295599,1.519458175,2.001724243,8.9625
5977,-0.010837439,0.493103474,0.980049312,1.51847291,2.001477957,8.964
5978,-0.010837439,0.493103474,0.980541885,1.517980337,2.000492573,8.9655
5979,-0.011330049,0.493842393,0.980049312,1.517734051,1.999261141,8.967
5980,-0.012068965,0.494334996,0.979310393,1.5165025,1.999261141,8.9685
5981,-0.012807882,0.495320201,0.97955668,1.516748786,2.000246286,8.97
5982,-0.012068965,0.495566517,0.97955668,1.517241478,2.000738859,8.9715
5983,-0.012068965,0.496551752,0.979310393,1.516748786,2.000738859,8.973
5984,-0.01182266,0.49605912,0.978817761,1.517487764,2.000246286,8.9745
5985,-0.012068965,0.494827598,0.979064047,1.518226624,1.998768568,8.976
5986,-0.012807882,0.494827598,0.978078842,1.51847291,1.999261141,8.9775
5987,-0.012561576,0.495812833,0.979064047,1.518965602,2,8.979
5988,-0.012068965,0.496551752,0.979802966,1.519211888,2.000985384,8.9805
5989,-0.012807882,0.495320201,0.97955668,1.519950747,2.000985384,8.982
5990,-0.013054187,0.494827598,0.978571475,1.520197034,2.00123167,8.9835
5991,-0.012561576,0.494334996,0.97758621,1.519211888,2.001724243,8.985
5992,-0.012561576,0.493596077,0.976847291,1.518965602,2.002463102,8.9865
5993,-0.01182266,0.493596077,0.976601005,1.519704461,2.002709389,8.988
5994,-0.012068965,0.494581282,0.976601005,1.519950747,2.003448248,8.9895
5995,-0.012561576,0.494334996,0.976601005,1.520936012,2.004433632,8.991
5996,-0.012807882,0.49408868,0.976354718,1.520936012,2.005418777,8.9925
5997,-0.012561576,0.493103474,0.976354718,1.520443439,2.006896496,8.994
5998,-0.011330049,0.491871923,0.976847291,1.520689726,2.006896496,8.9955
5999,-0.010344828,0.491133034,0.977093637,1.520936012,2.00591135,8.997
6000,-0.010344828,0.490886718,0.97758621,1.521674871,2.00591135,8.9985
6001,-0.011083744,0.490394115,0.977832556,1.521428585,2.006403923,9
6002,-0.011576355,0.490394115,0.978817761,1.520936012,2.007389307,9.0015
6003,-0.011576355,0.490147799,0.97955668,1.520936012,2.007635593,9.003
6004,-0.010837439,0.488916278,0.980541885,1.521182299,2.006896496,9.0045
6005,-0.010344828,0.488423645,0.97955668,1.520689726,2.005665064,9.006
6006,-0.010837439,0.488916278,0.978571475,1.520443439,2.004926205,9.0075
6007,-0.010837439,0.490394115,0.978817761,1.519211888,2.004926205,9.009
6008,-0.01182266,0.491379321,0.980049312,1.519458175,2.003941059,9.0105
6009,-0.01182266,0.492364556,0.980049312,1.520443439,2.003941059,9.012
6010,-0.011576355,0.492118239,0.980295599,1.520197034,2.003448248,9.0135
6011,-0.01182266,0.492610842,0.980295599,1.518965602,2.003201962,9.015
6012,-0.012315271,0.492857158,0.981034517,1.517980337,2.002463102,9.0165
6013,-0.012315271,0.492118239,0.982019722,1.517980337,2.001724243,9.018
6014,-0.012807882,0.493103474,0.981280804,1.517487764,2.001477957,9.0195
6015,-0.013793103,0.494581282,0.981034517,1.517980337,2.00123167,9.021
6016,-0.01453202,0.494334996,0.981280804,1.517980337,2.00123167,9.0225
6017,-0.01453202,0.494581282,0.98152715,1.517487764,2.002709389,9.024
6018,-0.01453202,0.495320201,0.982019722,1.516748786,2.003201962,9.0255
6019,-0.015024631,0.495073915,0.982758641,1.517241478,2.002709389,9.027
6020,-0.014778325,0.495073915,0.982512355,1.517487764,2.00123167,9.0285
6021,-0.014778325,0.496305436,0.981773436,1.517241478,2.000985384,9.03
6022,-0.016256157,0.497290641,0.982019722,1.517241478,2.001477957,9.0315
6023,-0.016995074,0.497044355,0.982758641,1.516748786,2.001477957,9.033
6024,-0.016995074,0.496798038,0.98349756,1.516748786,2.00197053,9.0345
6025,-0.016748769,0.496305436,0.984236479,1.517734051,2.001477957,9.036
6026,-0.016256157,0.49605912,0.983990192,1.517980337,2.00123167,9.0375
6027,-0.016256157,0.496305436,0.984236479,1.517980337,2.000985384,9.039
6028,-0.016256157,0.497290641,0.984975398,1.518719316,2.001477957,9.0405
6029,-0.016995074,0.497290641,0.98546803,1.518719316,2.001477957,9.042
6030,-0.017487686,0.497536957,0.984975398,1.51847291,2.002216816,9.0435
6031,-0.017241379,0.498522192,0.984236479,1.517241478,2.003448248,9.045
6032,-0.017241379,0.498275876,0.984236479,1.516748786,2.003941059,9.0465
6033,-0.016502464,0.497044355,0.984236479,1.516256213,2.003448248,9.048
6034,-0.016256157,0.497290641,0.984236479,1.516748786,2.00197053,9.0495
6035,-0.017241379,0.496798038,0.983990192,1.5165025,2.00123167,9.051
6036,-0.017487686,0.495812833,0.98349756,1.517241478,2.00123167,9.0525
6037,-0.017487686,0.495812833,0.983990192,1.516748786,2.001724243,9.054
6038,-0.018472906,0.496305436,0.985221684,1.5165025,2.002463102,9.0555
6039,-0.018719213,0.495566517,0.98546803,1.516256213,2.003694534,9.057
6040,-0.017487686,0.494827598,0.98546803,1.516995072,2.004187346,9.0585
6041,-0.016502464,0.494827598,0.985221684,1.517980337,2.004679918,9.06
6042,-0.016009852,0.493842393,0.985221684,1.518719316,2.004433632,9.0615
6043,-0.016009852,0.494334996,0.984482765,1.518226624,2.004926205,9.063
6044,-0.016502464,0.49408868,0.984975398,1.517241478,2.005418777,9.0645
6045,-0.016995074,0.494334996,0.98546803,1.516995072,2.006157637,9.066
6046,-0.017733991,0.493842393,0.984975398,1.5165025,2.006403923,9.0675
6047,-0.017487686,0.493103474,0.983990192,1.516995072,2.006650209,9.069
6048,-0.016748769,0.491871923,0.983990192,1.517734051,2.00591135,9.0705
6049,-0.016256157,0.490886718,0.983251274,1.519211888,2.005418777,9.072
6050,-0.015763547,0.491379321,0.983004928,1.520197034,2.004433632,9.0735
6051,-0.016502464,0.492610842,0.983004928,1.520936012,2.004433632,9.075
6052,-0.016748769,0.493103474,0.98349756,1.520197034,2.005665064,9.0765
6053,-0.016502464,0.493349761,0.983743846,1.520197034,2.005665064,9.078
6054,-0.015763547,0.493596077,0.984236479,1.519704461,2.004679918,9.0795
6055,-0.014778325,0.493596077,0.98349756,1.519704461,2.003694534,9.081
6056,-0.013546798,0.49408868,0.98349756,1.519950747,2.004187346,9.0825
