Time,L1_0_5,L2_0_5,Total0_5,L1_2_0,L2_2_0,Total2_0,Time_H,Time_HS,Time_HS,Time_HSK
5:12:02 PM,0.1056,0.5719,0.6776,0.5056,1.2729,1.7785,41:58.3,2/28/2023 17:12:02.390,44985.7166943287,2/28/2023 1:41:58.266
5:12:02 PM,0.1006,0.5763,0.6769,0.508,1.2647,1.7727,41:58.4,2/28/2023 17:12:02.484,44985.7166954167,2/28/2023 1:41:58.360
5:12:03 PM,0.0921,0.5827,0.6748,0.5082,1.2644,1.7727,41:58.5,2/28/2023 17:12:02.579,44985.7166965162,2/28/2023 1:41:58.455
5:12:03 PM,0.0897,0.585,0.6747,0.5082,1.2706,1.7788,41:58.5,2/28/2023 17:12:02.667,44985.7166975347,2/28/2023 1:41:58.543
5:12:03 PM,0.0897,0.5927,0.6824,0.5085,1.2696,1.778,41:58.6,2/28/2023 17:12:02.754,44985.7166985417,2/28/2023 1:41:58.630
5:12:03 PM,0.0892,0.5899,0.6791,0.5101,1.2644,1.7746,41:58.7,2/28/2023 17:12:02.847,44985.7166996181,2/28/2023 1:41:58.723
5:12:03 PM,0.0833,0.585,0.6683,0.5163,1.2565,1.7728,41:58.8,2/28/2023 17:12:02.942,44985.7167007176,2/28/2023 1:41:58.818
5:12:03 PM,0.0828,0.5783,0.6611,0.5158,1.2505,1.7664,41:58.9,2/28/2023 17:12:03.036,44985.7167018056,2/28/2023 1:41:58.912
5:12:03 PM,0.0838,0.5722,0.6559,0.5108,1.2505,1.7614,41:59.0,2/28/2023 17:12:03.122,44985.7167028009,2/28/2023 1:41:58.998
5:12:03 PM,0.084,0.5668,0.6508,0.5087,1.2516,1.7603,41:59.1,2/28/2023 17:12:03.209,44985.7167038079,2/28/2023 1:41:59.085
5:12:03 PM,0.0883,0.5596,0.6478,0.5099,1.2547,1.7646,41:59.2,2/28/2023 17:12:03.303,44985.7167048958,2/28/2023 1:41:59.179
5:12:03 PM,0.0945,0.558,0.6525,0.5051,1.2544,1.7595,41:59.3,2/28/2023 17:12:03.382,44985.7167058102,2/28/2023 1:41:59.258
5:12:03 PM,0.0959,0.5665,0.6624,0.5039,1.2531,1.7571,41:59.4,2/28/2023 17:12:03.477,44985.7167069097,2/28/2023 1:41:59.353
5:12:04 PM,0.0952,0.575,0.6702,0.5051,1.2562,1.7613,41:59.4,2/28/2023 17:12:03.572,44985.7167080093,2/28/2023 1:41:59.448
5:12:04 PM,0.0987,0.5742,0.673,0.5063,1.2565,1.7628,41:59.5,2/28/2023 17:12:03.651,44985.7167089236,2/28/2023 1:41:59.527
5:12:04 PM,0.1047,0.5645,0.6691,0.5049,1.2526,1.7575,41:59.6,2/28/2023 17:12:03.745,44985.7167100116,2/28/2023 1:41:59.621
5:12:04 PM,0.1009,0.5542,0.6551,0.5018,1.2534,1.7552,41:59.7,2/28/2023 17:12:03.839,44985.7167110995,2/28/2023 1:41:59.715
5:12:04 PM,0.0954,0.5524,0.6478,0.502,1.2526,1.7547,41:59.8,2/28/2023 17:12:03.934,44985.7167121991,2/28/2023 1:41:59.810
5:12:04 PM,0.0918,0.556,0.6478,0.5023,1.2498,1.7521,41:59.9,2/28/2023 17:12:04.020,44985.7167131944,2/28/2023 1:41:59.896
5:12:04 PM,0.0911,0.5585,0.6497,0.4992,1.2511,1.7503,42:00.0,2/28/2023 17:12:04.107,44985.7167142014,2/28/2023 1:41:59.983
5:12:04 PM,0.0857,0.5609,0.6465,0.5011,1.2526,1.7537,42:00.1,2/28/2023 17:12:04.202,44985.7167153009,2/28/2023 1:42:00.078
5:12:04 PM,0.0804,0.5557,0.6361,0.5013,1.2526,1.7539,42:00.2,2/28/2023 17:12:04.287,44985.7167162847,2/28/2023 1:42:00.163
5:12:04 PM,0.0723,0.549,0.6214,0.5051,1.2575,1.7626,42:00.3,2/28/2023 17:12:04.377,44985.7167173264,2/28/2023 1:42:00.253
5:12:04 PM,0.07,0.5557,0.6257,0.508,1.2572,1.7652,42:00.3,2/28/2023 17:12:04.471,44985.7167184144,2/28/2023 1:42:00.347
5:12:05 PM,0.0735,0.5683,0.6418,0.5099,1.2626,1.7725,42:00.4,2/28/2023 17:12:04.564,44985.7167194907,2/28/2023 1:42:00.440
5:12:05 PM,0.0664,0.5773,0.6437,0.5137,1.2696,1.7833,42:00.5,2/28/2023 17:12:04.659,44985.7167205903,2/28/2023 1:42:00.535
5:12:05 PM,0.0664,0.5819,0.6483,0.5166,1.2739,1.7905,42:00.6,2/28/2023 17:12:04.738,44985.7167215046,2/28/2023 1:42:00.614
5:12:05 PM,0.0697,0.5884,0.6581,0.5199,1.2763,1.7962,42:00.7,2/28/2023 17:12:04.831,44985.7167225810,2/28/2023 1:42:00.707
5:12:05 PM,0.0642,0.6015,0.6657,0.5266,1.2832,1.8098,42:00.8,2/28/2023 17:12:04.926,44985.7167236806,2/28/2023 1:42:00.802
5:17:06 PM,0.1949,0.4773,0.6722,0.7031,1.6317,2.3348,47:01.6,2/28/2023 17:17:05.697,44985.7202048264,2/28/2023 1:47:01.573
5:17:06 PM,0.1958,0.475,0.6708,0.6903,1.6304,2.3206,47:01.7,2/28/2023 17:17:05.791,44985.7202059144,2/28/2023 1:47:01.667
5:17:06 PM,0.188,0.4719,0.6599,0.6855,1.6314,2.3169,47:01.8,2/28/2023 17:17:05.879,44985.7202069329,2/28/2023 1:47:01.755
5:17:06 PM,0.1825,0.4685,0.651,0.6914,1.6311,2.3226,47:01.8,2/28/2023 17:17:05.964,44985.7202079167,2/28/2023 1:47:01.840
5:17:06 PM,0.1861,0.4716,0.6577,0.6933,1.6342,2.3276,47:01.9,2/28/2023 17:17:06.058,44985.7202090046,2/28/2023 1:47:01.934
5:17:06 PM,0.1887,0.4716,0.6603,0.6941,1.6404,2.3345,47:02.0,2/28/2023 17:17:06.152,44985.7202100926,2/28/2023 1:47:02.028
5:17:06 PM,0.1873,0.4649,0.6522,0.6886,1.6404,2.329,47:02.1,2/28/2023 17:17:06.231,44985.7202110069,2/28/2023 1:47:02.107
5:17:06 PM,0.1799,0.4613,0.6412,0.6893,1.6432,2.3325,47:02.2,2/28/2023 17:17:06.325,44985.7202120949,2/28/2023 1:47:02.201
5:17:06 PM,0.1785,0.4639,0.6424,0.6948,1.6466,2.3413,47:02.3,2/28/2023 17:17:06.419,44985.7202131829,2/28/2023 1:47:02.295
5:17:07 PM,0.1761,0.467,0.6431,0.6998,1.6453,2.3451,47:02.4,2/28/2023 17:17:06.514,44985.7202142824,2/28/2023 1:47:02.390
5:17:07 PM,0.172,0.4662,0.6383,0.7029,1.6422,2.3451,47:02.5,2/28/2023 17:17:06.592,44985.7202151852,2/28/2023 1:47:02.468
5:17:07 PM,0.1673,0.4685,0.6358,0.6998,1.6396,2.3394,47:02.6,2/28/2023 17:17:06.687,44985.7202162847,2/28/2023 1:47:02.563
5:17:07 PM,0.1599,0.4657,0.6256,0.7017,1.6394,2.341,47:02.7,2/28/2023 17:17:06.781,44985.7202173727,2/28/2023 1:47:02.657
5:17:07 PM,0.1589,0.459,0.618,0.7079,1.636,2.3439,47:02.8,2/28/2023 17:17:06.875,44985.7202184607,2/28/2023 1:47:02.751
5:17:07 PM,0.1575,0.459,0.6165,0.7121,1.6296,2.3417,47:02.8,2/28/2023 17:17:06.955,44985.7202193866,2/28/2023 1:47:02.831
5:17:07 PM,0.1566,0.4613,0.6179,0.711,1.6278,2.3387,47:02.9,2/28/2023 17:17:07.049,44985.7202204745,2/28/2023 1:47:02.925
5:17:07 PM,0.158,0.4552,0.6132,0.7052,1.6291,2.3343,47:03.0,2/28/2023 17:17:07.143,44985.7202215625,2/28/2023 1:47:03.019
5:17:07 PM,0.1494,0.4552,0.6046,0.6995,1.6283,2.3278,47:03.1,2/28/2023 17:17:07.238,44985.7202226620,2/28/2023 1:47:03.114
5:17:07 PM,0.1371,0.4611,0.5981,0.6943,1.6335,2.3277,47:03.2,2/28/2023 17:17:07.324,44985.7202236574,2/28/2023 1:47:03.200
5:17:07 PM,0.1302,0.4657,0.5959,0.6941,1.6386,2.3327,47:03.3,2/28/2023 17:17:07.411,44985.7202246644,2/28/2023 1:47:03.287
5:17:08 PM,0.1263,0.4665,0.5928,0.6953,1.6432,2.3385,47:03.4,2/28/2023 17:17:07.505,44985.7202257523,2/28/2023 1:47:03.381
5:17:08 PM,0.1218,0.4667,0.5886,0.6922,1.6443,2.3364,47:03.5,2/28/2023 17:17:07.600,44985.7202268519,2/28/2023 1:47:03.476
5:17:08 PM,0.1128,0.4696,0.5823,0.6864,1.6394,2.3258,47:03.6,2/28/2023 17:17:07.682,44985.7202278009,2/28/2023 1:47:03.558
5:17:08 PM,0.1073,0.4783,0.5856,0.6874,1.6409,2.3283,47:03.7,2/28/2023 17:17:07.775,44985.7202288773,2/28/2023 1:47:03.651
5:17:08 PM,0.1109,0.4796,0.5905,0.6881,1.6386,2.3267,47:03.7,2/28/2023 17:17:07.868,44985.7202299537,2/28/2023 1:47:03.744
5:17:08 PM,0.1185,0.4773,0.5958,0.6864,1.634,2.3204,47:03.8,2/28/2023 17:17:07.947,44985.7202308681,2/28/2023 1:47:03.823
5:17:08 PM,0.1133,0.4763,0.5895,0.6845,1.6342,2.3188,47:03.9,2/28/2023 17:17:08.042,44985.7202319676,2/28/2023 1:47:03.918
5:17:08 PM,0.113,0.4742,0.5872,0.6784,1.6319,2.3103,47:04.0,2/28/2023 17:17:08.136,44985.7202330556,2/28/2023 1:47:04.012
5:17:08 PM,0.1144,0.4701,0.5845,0.6762,1.6291,2.3053,47:04.1,2/28/2023 17:17:08.227,44985.7202341088,2/28/2023 1:47:04.103
5:17:08 PM,0.1156,0.4696,0.5852,0.6755,1.6296,2.3051,47:04.2,2/28/2023 17:17:08.310,44985.7202350694,2/28/2023 1:47:04.186
5:17:08 PM,0.1161,0.4703,0.5865,0.6729,1.6281,2.3009,47:04.3,2/28/2023 17:17:08.404,44985.7202361574,2/28/2023 1:47:04.280
5:17:08 PM,0.1125,0.4752,0.5878,0.6677,1.6296,2.2972,47:04.4,2/28/2023 17:17:08.498,44985.7202372454,2/28/2023 1:47:04.374
5:17:09 PM,0.1142,0.4796,0.5938,0.6627,1.635,2.2976,47:04.5,2/28/2023 17:17:08.584,44985.7202382407,2/28/2023 1:47:04.460
5:17:09 PM,0.1166,0.4783,0.5949,0.6605,1.6322,2.2927,47:04.5,2/28/2023 17:17:08.672,44985.7202392593,2/28/2023 1:47:04.548
5:17:09 PM,0.1178,0.4788,0.5966,0.6629,1.636,2.2989,47:04.6,2/28/2023 17:17:08.766,44985.7202403472,2/28/2023 1:47:04.642
5:17:09 PM,0.1244,0.4788,0.6033,0.6612,1.6399,2.3011,47:04.7,2/28/2023 17:17:08.861,44985.7202414468,2/28/2023 1:47:04.737
5:17:09 PM,0.1321,0.475,0.607,0.6586,1.6419,2.3005,47:04.8,2/28/2023 17:17:08.940,44985.7202423611,2/28/2023 1:47:04.816
5:17:09 PM,0.1349,0.4698,0.6047,0.6629,1.6427,2.3056,47:04.9,2/28/2023 17:17:09.035,44985.7202434607,2/28/2023 1:47:04.911
5:17:09 PM,0.1332,0.4683,0.6015,0.6624,1.6432,2.3056,47:05.0,2/28/2023 17:17:09.129,44985.7202445486,2/28/2023 1:47:05.005
5:17:09 PM,0.139,0.4673,0.6062,0.6577,1.6422,2.2999,47:05.1,2/28/2023 17:17:09.207,44985.7202454514,2/28/2023 1:47:05.083
5:17:09 PM,0.144,0.4642,0.6081,0.6553,1.6486,2.3039,47:05.2,2/28/2023 17:17:09.302,44985.7202465509,2/28/2023 1:47:05.178
5:17:09 PM,0.1485,0.4662,0.6147,0.6529,1.6561,2.309,47:05.3,2/28/2023 17:17:09.396,44985.7202476389,2/28/2023 1:47:05.272
5:17:09 PM,0.1509,0.4662,0.6171,0.6467,1.6674,2.3141,47:05.4,2/28/2023 17:17:09.490,44985.7202487269,2/28/2023 1:47:05.366
5:17:10 PM,0.1497,0.4639,0.6136,0.6403,1.6815,2.3218,47:05.4,2/28/2023 17:17:09.569,44985.7202496412,2/28/2023 1:47:05.445
5:17:10 PM,0.1539,0.4611,0.615,0.636,1.6908,2.3268,47:05.5,2/28/2023 17:17:09.663,44985.7202507292,2/28/2023 1:47:05.539
5:17:10 PM,0.1561,0.4572,0.6133,0.6372,1.7016,2.3388,47:05.6,2/28/2023 17:17:09.757,44985.7202518171,2/28/2023 1:47:05.633
5:17:10 PM,0.1556,0.4547,0.6103,0.6293,1.7085,2.3379,47:05.7,2/28/2023 17:17:09.852,44985.7202529167,2/28/2023 1:47:05.728
5:17:10 PM,0.1585,0.45,0.6085,0.6165,1.7214,2.3379,47:05.8,2/28/2023 17:17:09.930,44985.7202538194,2/28/2023 1:47:05.806
5:17:10 PM,0.1666,0.4459,0.6125,0.6055,1.7322,2.3377,47:05.9,2/28/2023 17:17:10.024,44985.7202549074,2/28/2023 1:47:05.900
5:17:10 PM,0.168,0.4428,0.6108,0.5977,1.7343,2.332,47:06.0,2/28/2023 17:17:10.118,44985.7202559954,2/28/2023 1:47:05.994
5:17:10 PM,0.1623,0.4384,0.6007,0.6025,1.7368,2.3393,47:06.1,2/28/2023 17:17:10.213,44985.7202570949,2/28/2023 1:47:06.089
5:17:10 PM,0.1551,0.4397,0.5949,0.6051,1.7373,2.3424,47:06.2,2/28/2023 17:17:10.294,44985.7202580324,2/28/2023 1:47:06.170
5:17:10 PM,0.1494,0.441,0.5904,0.5963,1.7391,2.3354,47:06.3,2/28/2023 17:17:10.387,44985.7202591088,2/28/2023 1:47:06.263
5:17:10 PM,0.1411,0.4402,0.5813,0.5901,1.7384,2.3285,47:06.4,2/28/2023 17:17:10.481,44985.7202601968,2/28/2023 1:47:06.357
5:17:11 PM,0.1351,0.4405,0.5757,0.586,1.7415,2.3275,47:06.4,2/28/2023 17:17:10.561,44985.7202611227,2/28/2023 1:47:06.437
5:17:11 PM,0.1344,0.4395,0.5739,0.5822,1.7469,2.3291,47:06.5,2/28/2023 17:17:10.655,44985.7202622106,2/28/2023 1:47:06.531
5:22:12 PM,0.2068,0.4138,0.6205,0.6788,1.86,2.5388,52:07.5,2/28/2023 17:22:11.604,44985.7237454167,2/28/2023 1:52:07.480
5:22:12 PM,0.2056,0.4132,0.6188,0.6824,1.8623,2.5447,52:07.6,2/28/2023 17:22:11.698,44985.7237465046,2/28/2023 1:52:07.574
5:22:12 PM,0.2041,0.4104,0.6146,0.69,1.8675,2.5575,52:07.7,2/28/2023 17:22:11.793,44985.7237476042,2/28/2023 1:52:07.669
5:22:12 PM,0.1996,0.4081,0.6077,0.6926,1.8731,2.5658,52:07.8,2/28/2023 17:22:11.887,44985.7237486921,2/28/2023 1:52:07.763
5:22:12 PM,0.1934,0.4066,0.6,0.6943,1.8759,2.5702,52:07.8,2/28/2023 17:22:11.965,44985.7237495949,2/28/2023 1:52:07.841
5:22:12 PM,0.1972,0.4094,0.6066,0.6929,1.8783,2.5711,52:07.9,2/28/2023 17:22:12.060,44985.7237506944,2/28/2023 1:52:07.936
5:22:12 PM,0.1977,0.4132,0.611,0.6874,1.8783,2.5657,52:08.0,2/28/2023 17:22:12.154,44985.7237517824,2/28/2023 1:52:08.030
5:22:12 PM,0.1958,0.4102,0.606,0.6855,1.8723,2.5578,52:08.1,2/28/2023 17:22:12.248,44985.7237528704,2/28/2023 1:52:08.124
5:22:12 PM,0.1873,0.4068,0.5941,0.6867,1.8677,2.5544,52:08.2,2/28/2023 17:22:12.327,44985.7237537847,2/28/2023 1:52:08.203
5:22:12 PM,0.1827,0.3988,0.5816,0.6929,1.8654,2.5583,52:08.3,2/28/2023 17:22:12.422,44985.7237548843,2/28/2023 1:52:08.298
5:22:13 PM,0.1846,0.3976,0.5822,0.6979,1.8713,2.5692,52:08.4,2/28/2023 17:22:12.516,44985.7237559722,2/28/2023 1:52:08.392
5:22:13 PM,0.183,0.3934,0.5764,0.6907,1.8793,2.57,52:08.5,2/28/2023 17:22:12.595,44985.7237568866,2/28/2023 1:52:08.471
5:22:13 PM,0.1732,0.3937,0.5669,0.6895,1.8855,2.575,52:08.6,2/28/2023 17:22:12.692,44985.7237580093,2/28/2023 1:52:08.568
5:22:13 PM,0.1723,0.3919,0.5642,0.6938,1.8867,2.5806,52:08.7,2/28/2023 17:22:12.783,44985.7237590625,2/28/2023 1:52:08.659
5:22:13 PM,0.1768,0.3914,0.5682,0.6964,1.8888,2.5852,52:08.8,2/28/2023 17:22:12.877,44985.7237601505,2/28/2023 1:52:08.753
5:22:13 PM,0.1827,0.3994,0.5821,0.6988,1.8906,2.5894,52:08.8,2/28/2023 17:22:12.956,44985.7237610648,2/28/2023 1:52:08.832
5:22:13 PM,0.1846,0.4045,0.5891,0.7033,1.8903,2.5937,52:08.9,2/28/2023 17:22:13.050,44985.7237621528,2/28/2023 1:52:08.926
5:22:13 PM,0.1823,0.4045,0.5868,0.7055,1.8934,2.5989,52:09.0,2/28/2023 17:22:13.145,44985.7237632523,2/28/2023 1:52:09.021
5:22:13 PM,0.178,0.3994,0.5773,0.7057,1.8988,2.6046,52:09.1,2/28/2023 17:22:13.239,44985.7237643403,2/28/2023 1:52:09.115
5:22:13 PM,0.1713,0.3904,0.5617,0.705,1.9022,2.6072,52:09.2,2/28/2023 17:22:13.318,44985.7237652546,2/28/2023 1:52:09.194
5:22:13 PM,0.1654,0.387,0.5524,0.7005,1.9022,2.6027,52:09.3,2/28/2023 17:22:13.414,44985.7237663657,2/28/2023 1:52:09.290
5:22:14 PM,0.1699,0.3893,0.5592,0.6964,1.9035,2.5999,52:09.4,2/28/2023 17:22:13.507,44985.7237674421,2/28/2023 1:52:09.383
5:22:14 PM,0.1782,0.388,0.5663,0.6931,1.9081,2.6012,52:09.5,2/28/2023 17:22:13.592,44985.7237684259,2/28/2023 1:52:09.468
5:22:14 PM,0.178,0.3803,0.5583,0.6986,1.9073,2.6059,52:09.6,2/28/2023 17:22:13.680,44985.7237694444,2/28/2023 1:52:09.556
5:22:14 PM,0.1849,0.3739,0.5588,0.7036,1.9109,2.6145,52:09.7,2/28/2023 17:22:13.775,44985.7237705440,2/28/2023 1:52:09.651
5:22:14 PM,0.1963,0.3677,0.564,0.7007,1.9109,2.6116,52:09.7,2/28/2023 17:22:13.869,44985.7237716319,2/28/2023 1:52:09.745
5:22:14 PM,0.2046,0.3675,0.5721,0.6976,1.912,2.6096,52:09.8,2/28/2023 17:22:13.948,44985.7237725463,2/28/2023 1:52:09.824
5:22:14 PM,0.2089,0.3713,0.5802,0.6872,1.9122,2.5994,52:09.9,2/28/2023 17:22:14.043,44985.7237736458,2/28/2023 1:52:09.919
5:22:14 PM,0.2108,0.3739,0.5847,0.6767,1.9096,2.5863,52:10.0,2/28/2023 17:22:14.137,44985.7237747338,2/28/2023 1:52:10.013
5:22:14 PM,0.2134,0.3729,0.5863,0.6788,1.9029,2.5818,52:10.1,2/28/2023 17:22:14.216,44985.7237756481,2/28/2023 1:52:10.092
5:22:14 PM,0.2139,0.3754,0.5894,0.6757,1.896,2.5717,52:10.2,2/28/2023 17:22:14.309,44985.7237767245,2/28/2023 1:52:10.185
5:22:14 PM,0.2072,0.3806,0.5878,0.6741,1.8919,2.566,52:10.3,2/28/2023 17:22:14.414,44985.7237779398,2/28/2023 1:52:10.290
5:22:14 PM,0.2027,0.3785,0.5813,0.675,1.8865,2.5615,52:10.4,2/28/2023 17:22:14.499,44985.7237789236,2/28/2023 1:52:10.375
5:22:15 PM,0.2051,0.3726,0.5777,0.6712,1.8865,2.5577,52:10.5,2/28/2023 17:22:14.577,44985.7237798264,2/28/2023 1:52:10.453
5:22:15 PM,0.2068,0.3695,0.5763,0.6712,1.8888,2.56,52:10.5,2/28/2023 17:22:14.672,44985.7237809259,2/28/2023 1:52:10.548
5:22:15 PM,0.2039,0.3682,0.5722,0.6741,1.8873,2.5613,52:10.6,2/28/2023 17:22:14.766,44985.7237820139,2/28/2023 1:52:10.642
5:22:15 PM,0.1972,0.3708,0.5681,0.6817,1.8837,2.5654,52:10.7,2/28/2023 17:22:14.860,44985.7237831019,2/28/2023 1:52:10.736
5:22:15 PM,0.1972,0.3754,0.5727,0.6815,1.8788,2.5602,52:10.8,2/28/2023 17:22:14.938,44985.7237840046,2/28/2023 1:52:10.814
5:22:15 PM,0.2101,0.3713,0.5814,0.6776,1.8765,2.5541,52:10.9,2/28/2023 17:22:15.033,44985.7237851042,2/28/2023 1:52:10.909
5:22:15 PM,0.213,0.3664,0.5794,0.6741,1.8731,2.5472,52:11.0,2/28/2023 17:22:15.127,44985.7237861921,2/28/2023 1:52:11.003
5:22:15 PM,0.2144,0.3718,0.5862,0.6715,1.8698,2.5412,52:11.1,2/28/2023 17:22:15.221,44985.7237872801,2/28/2023 1:52:11.097
5:22:15 PM,0.2153,0.3711,0.5864,0.6657,1.8667,2.5324,52:11.2,2/28/2023 17:22:15.300,44985.7237881944,2/28/2023 1:52:11.176
5:22:15 PM,0.2099,0.3677,0.5776,0.6612,1.8698,2.531,52:11.3,2/28/2023 17:22:15.395,44985.7237892940,2/28/2023 1:52:11.271
5:22:15 PM,0.2006,0.3693,0.5699,0.6629,1.8708,2.5337,52:11.4,2/28/2023 17:22:15.488,44985.7237903704,2/28/2023 1:52:11.364
5:22:16 PM,0.1951,0.3703,0.5654,0.6653,1.8682,2.5335,52:11.5,2/28/2023 17:22:15.583,44985.7237914699,2/28/2023 1:52:11.459
5:22:16 PM,0.1946,0.3654,0.56,0.6693,1.8657,2.535,52:11.5,2/28/2023 17:22:15.661,44985.7237923727,2/28/2023 1:52:11.537
5:22:16 PM,0.1958,0.3628,0.5587,0.6755,1.8685,2.544,52:11.6,2/28/2023 17:22:15.756,44985.7237934722,2/28/2023 1:52:11.632
5:22:16 PM,0.1992,0.3657,0.5648,0.6793,1.8736,2.5529,52:11.7,2/28/2023 17:22:15.850,44985.7237945602,2/28/2023 1:52:11.726
5:22:16 PM,0.2037,0.3634,0.567,0.6841,1.8783,2.5623,52:11.8,2/28/2023 17:22:15.944,44985.7237956481,2/28/2023 1:52:11.820
5:22:16 PM,0.2089,0.3592,0.5682,0.6876,1.8783,2.5659,52:11.9,2/28/2023 17:22:16.023,44985.7237965625,2/28/2023 1:52:11.899
5:22:16 PM,0.2077,0.3569,0.5647,0.6881,1.8765,2.5646,52:12.0,2/28/2023 17:22:16.117,44985.7237976505,2/28/2023 1:52:11.993
5:22:16 PM,0.2001,0.3618,0.5619,0.6857,1.8767,2.5625,52:12.1,2/28/2023 17:22:16.211,44985.7237987384,2/28/2023 1:52:12.087
5:22:16 PM,0.1868,0.3616,0.5483,0.6805,1.8754,2.5559,52:12.2,2/28/2023 17:22:16.306,44985.7237998380,2/28/2023 1:52:12.182
5:22:16 PM,0.1837,0.3572,0.5409,0.681,1.8757,2.5567,52:12.3,2/28/2023 17:22:16.384,44985.7238007407,2/28/2023 1:52:12.260
5:22:16 PM,0.1911,0.3513,0.5423,0.6772,1.8726,2.5498,52:12.4,2/28/2023 17:22:16.478,44985.7238018287,2/28/2023 1:52:12.354
5:22:17 PM,0.1958,0.349,0.5448,0.6757,1.8698,2.5455,52:12.4,2/28/2023 17:22:16.573,44985.7238029282,2/28/2023 1:52:12.449
5:27:17 PM,0.2774,0.2826,0.56,0.6624,1.806,2.4684,57:13.2,2/28/2023 17:27:17.336,44985.7272839815,2/28/2023 1:57:13.212
5:27:17 PM,0.267,0.279,0.546,0.6541,1.8024,2.4565,57:13.3,2/28/2023 17:27:17.415,44985.7272848958,2/28/2023 1:57:13.291
5:27:18 PM,0.2646,0.2726,0.5372,0.6436,1.7955,2.4391,57:13.4,2/28/2023 17:27:17.509,44985.7272859838,2/28/2023 1:57:13.385
5:27:18 PM,0.2624,0.2721,0.5345,0.6351,1.789,2.4241,57:13.5,2/28/2023 17:27:17.603,44985.7272870718,2/28/2023 1:57:13.479
5:27:18 PM,0.2596,0.2703,0.5299,0.6284,1.7731,2.4015,57:13.6,2/28/2023 17:27:17.697,44985.7272881597,2/28/2023 1:57:13.573
5:27:18 PM,0.2582,0.2659,0.5241,0.6134,1.7597,2.3731,57:13.7,2/28/2023 17:27:17.776,44985.7272890741,2/28/2023 1:57:13.652
5:27:18 PM,0.2525,0.2667,0.5191,0.6051,1.752,2.3571,57:13.7,2/28/2023 17:27:17.871,44985.7272901736,2/28/2023 1:57:13.747
5:27:18 PM,0.241,0.2577,0.4987,0.6001,1.7433,2.3433,57:13.8,2/28/2023 17:27:17.965,44985.7272912616,2/28/2023 1:57:13.841
5:27:18 PM,0.2318,0.2525,0.4843,0.5948,1.7358,2.3306,57:13.9,2/28/2023 17:27:18.059,44985.7272923495,2/28/2023 1:57:13.935
5:27:18 PM,0.2263,0.2487,0.4749,0.592,1.7283,2.3203,57:14.0,2/28/2023 17:27:18.138,44985.7272932639,2/28/2023 1:57:14.014
5:27:18 PM,0.2229,0.2451,0.468,0.5863,1.7163,2.3025,57:14.1,2/28/2023 17:27:18.232,44985.7272943519,2/28/2023 1:57:14.108
5:27:18 PM,0.2213,0.2453,0.4666,0.5846,1.7088,2.2934,57:14.2,2/28/2023 17:27:18.327,44985.7272954514,2/28/2023 1:57:14.203
5:27:18 PM,0.2206,0.251,0.4716,0.5841,1.7065,2.2906,57:14.3,2/28/2023 17:27:18.406,44985.7272963657,2/28/2023 1:57:14.282
5:27:19 PM,0.2199,0.2574,0.4773,0.5841,1.7085,2.2927,57:14.4,2/28/2023 17:27:18.504,44985.7272975000,2/28/2023 1:57:14.380
5:27:19 PM,0.2134,0.2618,0.4752,0.5837,1.7085,2.2922,57:14.5,2/28/2023 17:27:18.603,44985.7272986458,2/28/2023 1:57:14.479
5:27:19 PM,0.2056,0.2587,0.4643,0.586,1.7055,2.2915,57:14.6,2/28/2023 17:27:18.689,44985.7272996412,2/28/2023 1:57:14.565
5:27:19 PM,0.2022,0.2551,0.4573,0.5927,1.7121,2.3048,57:14.6,2/28/2023 17:27:18.768,44985.7273005556,2/28/2023 1:57:14.644
5:27:19 PM,0.2032,0.2548,0.458,0.5941,1.7181,2.3122,57:14.7,2/28/2023 17:27:18.863,44985.7273016551,2/28/2023 1:57:14.739
5:27:19 PM,0.2118,0.2551,0.4669,0.5972,1.7165,2.3137,57:14.8,2/28/2023 17:27:18.957,44985.7273027431,2/28/2023 1:57:14.833
5:27:19 PM,0.2196,0.252,0.4716,0.6053,1.7204,2.3257,57:14.9,2/28/2023 17:27:19.053,44985.7273038542,2/28/2023 1:57:14.929
5:27:19 PM,0.2177,0.2471,0.4648,0.6108,1.7348,2.3456,57:15.0,2/28/2023 17:27:19.131,44985.7273047569,2/28/2023 1:57:15.007
5:27:19 PM,0.2101,0.2492,0.4593,0.6167,1.7443,2.361,57:15.1,2/28/2023 17:27:19.235,44985.7273059606,2/28/2023 1:57:15.111
5:27:19 PM,0.2049,0.2541,0.4589,0.6239,1.7533,2.3772,57:15.2,2/28/2023 17:27:19.321,44985.7273069560,2/28/2023 1:57:15.197
5:27:19 PM,0.203,0.2618,0.4647,0.6267,1.761,2.3877,57:15.3,2/28/2023 17:27:19.404,44985.7273079167,2/28/2023 1:57:15.280
5:27:20 PM,0.2089,0.2749,0.4838,0.6301,1.7661,2.3962,57:15.4,2/28/2023 17:27:19.504,44985.7273090741,2/28/2023 1:57:15.380
5:27:20 PM,0.213,0.2854,0.4984,0.6331,1.769,2.4021,57:15.5,2/28/2023 17:27:19.587,44985.7273100347,2/28/2023 1:57:15.463
5:27:20 PM,0.2184,0.2896,0.508,0.6355,1.7759,2.4114,57:15.6,2/28/2023 17:27:19.681,44985.7273111227,2/28/2023 1:57:15.557
